accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
ENCFF353HMO,hg19,"[1, 2]",bigWig,923871760,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/9353cd8a-98ed-4881-891a-ff877c22f24e/ENCFF353HMO.bigWig,human,HepG2,3xFLAG-SOX13
ENCFF245TUO,hg19,"[1, 2]",bigWig,921192106,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/89bd7eb9-09db-40aa-a1b7-6f8047562a36/ENCFF245TUO.bigWig,human,MCF-7,eGFP-KLF4
ENCFF963CDS,hg19,"[1, 2]",bigWig,919766356,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/8ebc22c7-09c7-4160-b894-bef0067a8d8f/ENCFF963CDS.bigWig,human,GM12878,NFATC1
ENCFF096MQD,hg19,"[1, 2]",bigWig,919108352,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/b0831fbb-c595-42ac-ad1f-7b1657a0b1f8/ENCFF096MQD.bigWig,human,HepG2,HCFC1
ENCFF395PIB,hg19,"[1, 2]",bigWig,919015401,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/e38f2052-b07d-4759-9933-85ce9930f12a/ENCFF395PIB.bigWig,human,A549,ZBTB33
ENCFF238SAO,hg19,"[1, 2]",bigWig,917947329,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/07/8929a363-e11b-4be9-84d0-3ce0a960eb05/ENCFF238SAO.bigWig,human,GM12878,RUNX3
ENCFF274FNN,hg19,"[1, 2]",bigWig,917441701,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/08/42158b45-ab61-48a6-ac8a-0590e98d2eba/ENCFF274FNN.bigWig,human,HepG2,FUS
ENCFF260JHC,hg19,"[1, 2]",bigWig,914997230,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/05/da0f2a60-cddb-4ae0-891d-d9eeac838cd0/ENCFF260JHC.bigWig,human,K562,BRD4
ENCFF752BUG,hg19,"[1, 2]",bigWig,914721777,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/c478ed27-d210-44e0-b1fe-d0a6f5877480/ENCFF752BUG.bigWig,human,HepG2,3xFLAG-AHR
ENCFF406ZOC,hg19,"[1, 2]",bigWig,912387351,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/fe084e61-4041-4cb7-b7ec-81ee7f7cfa09/ENCFF406ZOC.bigWig,human,HepG2,SUZ12
ENCFF461OOH,hg19,"[1, 2]",bigWig,912156831,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/0f86a923-472f-4d6d-b943-2ed403f3a41d/ENCFF461OOH.bigWig,human,H1,USF2
ENCFF214DHW,hg19,"[1, 2]",bigWig,910286428,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/0732f1af-4e19-438e-8a6f-dcb0b9a9e0b4/ENCFF214DHW.bigWig,human,GM12878,ATF2
ENCFF177THB,hg19,"[1, 2]",bigWig,910129681,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/08/16/4525d0ea-eb6d-4dcb-9624-9fe5a5df52c1/ENCFF177THB.bigWig,human,K562,SFPQ
ENCFF743GLF,hg19,"[1, 2]",bigWig,908192816,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/040a1701-b2e7-46a6-907a-42f8ffd89b9f/ENCFF743GLF.bigWig,human,A549,SIX5
ENCFF829RTX,hg19,"[1, 2]",bigWig,903263614,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/d3979540-f2c6-40d0-a607-9ef660a107e5/ENCFF829RTX.bigWig,human,HepG2,MAFK
ENCFF439ZHX,hg19,"[1, 2]",bigWig,902259121,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/8097956e-b290-4758-b917-c646e9f90aec/ENCFF439ZHX.bigWig,human,K562,eGFP-ELF1
ENCFF880OKY,hg19,"[1, 2]",bigWig,901255010,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/49ecadc8-90c5-464c-996c-3840ef12cf97/ENCFF880OKY.bigWig,human,HepG2,3xFLAG-GATAD2A
ENCFF572RWA,hg19,"[1, 2]",bigWig,899950920,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/6e5b1037-f044-4ae1-b961-d7eef4c06f44/ENCFF572RWA.bigWig,human,HepG2,3xFLAG-ZSCAN9
ENCFF211UES,hg19,"[1, 2]",bigWig,899562845,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/2784f38f-32fb-455c-af40-391abc575351/ENCFF211UES.bigWig,human,HepG2,3xFLAG-KAT7
ENCFF448LEY,hg19,"[1, 2]",bigWig,898958869,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/71918399-1c08-412e-8883-0efbcee0f534/ENCFF448LEY.bigWig,human,HepG2,3xFLAG-ZNF48
ENCFF518ERS,hg19,"[1, 2]",bigWig,896416915,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/07/fdda2e78-dbad-47d2-a662-08dd27a9ff99/ENCFF518ERS.bigWig,human,A549,BCL3
ENCFF786MUY,hg19,"[1, 2]",bigWig,895261854,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/deae8731-c499-4ea0-805a-1ad1f6fa0c12/ENCFF786MUY.bigWig,human,A549,FOSL2
ENCFF664TLP,hg19,"[1, 2]",bigWig,893199334,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/7a017b6f-dd1c-4a42-88c0-490941e06f09/ENCFF664TLP.bigWig,human,HepG2,3xFLAG-CREB1
ENCFF062GQO,hg19,"[1, 2]",bigWig,892077953,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/2f6ed652-b1b6-4603-8278-2883f71b23bb/ENCFF062GQO.bigWig,human,HepG2,3xFLAG-MLX
ENCFF480XIJ,hg19,"[1, 2]",bigWig,892054292,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/8d9899a8-0d02-42f4-9302-d3c9b412982f/ENCFF480XIJ.bigWig,human,MCF-7,eGFP-CEBPG
ENCFF750OJA,hg19,"[1, 2]",bigWig,890880782,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/655abb2d-cd39-4689-8ac7-ec2f9591d0b5/ENCFF750OJA.bigWig,human,HepG2,3xFLAG-KAT8
ENCFF434PCW,hg19,"[1, 2]",bigWig,890049447,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/f7bf706f-5448-4be0-9a94-eb41a906c999/ENCFF434PCW.bigWig,human,A549,ETS1
ENCFF150OES,hg19,"[1, 3]",bigWig,889732146,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/a423f9dd-c059-4b79-8d13-4e4ec2ee38de/ENCFF150OES.bigWig,human,A549,ELK1
ENCFF071IDI,hg19,"[1, 2]",bigWig,889584878,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/857f8e85-9ff3-405a-8beb-19df8504f81f/ENCFF071IDI.bigWig,human,HepG2,3xFLAG-ZBTB26
ENCFF335LTU,hg19,"[1, 2]",bigWig,889485498,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/64884906-84cc-4c13-b005-7fc9b9ebb85d/ENCFF335LTU.bigWig,human,K562,NR2F2
ENCFF199WOT,hg19,"[1, 2]",bigWig,885966607,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/40241b9a-201d-4faa-9a24-1a6553e6b30e/ENCFF199WOT.bigWig,human,MCF-7,3xFLAG-RAD21
ENCFF174JFC,hg19,"[1, 2]",bigWig,884348625,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/705c9857-73be-4d74-a142-2a16e2be01d4/ENCFF174JFC.bigWig,human,K562,HNRNPL
ENCFF964KPV,hg19,"[1, 2]",bigWig,884121362,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/e2f27a0c-7612-47f2-a2d3-142e0460bd7e/ENCFF964KPV.bigWig,human,K562,MAFK
ENCFF398XLK,hg19,"[1, 2]",bigWig,883267969,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/695e6e18-0b4b-41cd-aa83-1ff1ca594f8f/ENCFF398XLK.bigWig,human,HepG2,3xFLAG-ELF3
ENCFF672OUR,hg19,"[1, 2]",bigWig,882149372,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/331f7a75-d49a-4be7-9576-e069c756777b/ENCFF672OUR.bigWig,human,K562,eGFP-E2F5
ENCFF024EAO,hg19,"[1, 2]",bigWig,882050502,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/80c0763d-c44d-4779-9710-8d81785aed03/ENCFF024EAO.bigWig,human,H1,CTCF
ENCFF572GPR,hg19,"[1, 2]",bigWig,880585144,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/a068b200-c34b-4cc1-93fe-f7556b410ec0/ENCFF572GPR.bigWig,human,HepG2,3xFLAG-FOXP1
ENCFF345LNB,hg19,"[1, 2]",bigWig,880008941,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/709042e1-82b9-4d14-ba68-6dc87820bd7c/ENCFF345LNB.bigWig,human,HepG2,3xFLAG-TGIF2
ENCFF462LCU,hg19,"[1, 2]",bigWig,879093045,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/31ee07f7-e314-4baf-9d5f-75256849a71d/ENCFF462LCU.bigWig,human,HepG2,SOX13
ENCFF899DYD,hg19,"[1, 2]",bigWig,876928090,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/0bd3c12d-74f3-456e-988f-c4e544e32af7/ENCFF899DYD.bigWig,human,K562,TCF7L2
ENCFF502UBW,hg19,"[1, 2]",bigWig,876832979,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/077027ca-be3c-475f-9b22-482781fb2666/ENCFF502UBW.bigWig,human,HepG2,3xFLAG-ARID4B
ENCFF926GDZ,hg19,"[1, 2]",bigWig,874677728,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/a99bb9a8-1d56-49e8-8a83-968797864b40/ENCFF926GDZ.bigWig,human,K562,ZFP36
ENCFF764LLV,hg19,"[1, 2]",bigWig,873277066,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/1b492a73-d2e1-484a-a2df-60adeabebae2/ENCFF764LLV.bigWig,human,HepG2,3xFLAG-IRF2
ENCFF257YKB,hg19,"[1, 2]",bigWig,872995416,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/53ec474e-70b7-4bea-b36a-3fe49bb02b12/ENCFF257YKB.bigWig,human,K562,ZMIZ1
ENCFF181YKE,hg19,"[1, 2]",bigWig,869611657,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/a9cf5d91-2586-44d5-8353-075bd1efbafd/ENCFF181YKE.bigWig,human,K562,ZKSCAN1
ENCFF378WAG,hg19,"[1, 2]",bigWig,869348628,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/c97bd0c2-74f5-417b-96d7-e45c1525dfb7/ENCFF378WAG.bigWig,human,A549,TAF1
ENCFF915JOK,hg19,"[1, 2]",bigWig,866621093,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/ac2eaadb-62d4-47dc-b030-7e2f8c1ae702/ENCFF915JOK.bigWig,human,K562,eGFP-GABPA
ENCFF403JWE,hg19,"[1, 2]",bigWig,865373117,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/32012645-1a24-4415-8ff2-71ca72b771bd/ENCFF403JWE.bigWig,human,GM12878,CREM
ENCFF163TQK,hg19,"[1, 2]",bigWig,863407489,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/07/ddddd903-4c0d-43d4-aa9d-42a7f95d0253/ENCFF163TQK.bigWig,human,K562,SAFB
ENCFF433QCW,hg19,"[1, 2]",bigWig,862566721,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/2a02c392-d403-4163-8118-c99577bb0556/ENCFF433QCW.bigWig,human,K562,eGFP-ZNF83
ENCFF038WUV,hg19,"[1, 2]",bigWig,862141092,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/2ded724a-6af7-4f3f-a894-f0cf5b072394/ENCFF038WUV.bigWig,human,H1,TAF7
ENCFF010SVM,hg19,"[1, 2]",bigWig,858650135,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/bb96b43f-bcda-4b5e-a7c8-8f331de0f7c1/ENCFF010SVM.bigWig,human,HepG2,AGO2
ENCFF560SPJ,hg19,"[1, 2]",bigWig,857286381,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/9d63824c-a835-4563-bdb4-005cd8f8cc85/ENCFF560SPJ.bigWig,human,HepG2,3xFLAG-TEAD1
ENCFF803QZF,hg19,"[1, 2]",bigWig,854910328,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/01/27/3cbcb066-cf57-4c4c-bb30-5806654dd9cc/ENCFF803QZF.bigWig,human,HepG2,TCF7
ENCFF130KQG,hg19,"[1, 2]",bigWig,851612102,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/08/16/3f2cf3f3-0305-4dcf-adbf-cc7d00ec37cd/ENCFF130KQG.bigWig,human,K562,RBM17
ENCFF983NVY,hg19,"[1, 2]",bigWig,851197748,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/4c893c2c-703e-4c12-9f13-a16f473f25ea/ENCFF983NVY.bigWig,human,HepG2,HNRNPUL1
ENCFF991ROC,hg19,"[1, 2]",bigWig,847571230,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/8628c00f-f7ce-4c6d-b95a-7b625f737b19/ENCFF991ROC.bigWig,human,HepG2,3xFLAG-ZKSCAN8
ENCFF308XAV,hg19,"[1, 2]",bigWig,847566484,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/e9e831af-115e-4450-8637-5a4d4f6ebf1f/ENCFF308XAV.bigWig,human,HepG2,3xFLAG-THAP11
ENCFF236ASY,hg19,"[1, 2]",bigWig,846648013,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/15/647efebf-58e2-4347-90aa-0c7d54c47582/ENCFF236ASY.bigWig,human,H1,H2BK15ac
ENCFF909WFI,hg19,"[1, 2]",bigWig,845264668,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/0da41fc3-9be6-467d-a0e4-9747d63de821/ENCFF909WFI.bigWig,human,MCF-7,eGFP-E2F4
ENCFF153YVX,hg19,"[1, 2]",bigWig,841095288,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/0417a7b1-57e5-4cae-b53b-5d12edaab7da/ENCFF153YVX.bigWig,human,HepG2,3xFLAG-DMAP1
ENCFF238BWB,hg19,"[1, 2]",bigWig,840367627,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/8f7e1f9e-3268-42f9-8ec8-ddb9875c842f/ENCFF238BWB.bigWig,human,A549,YY1
ENCFF311ZPR,hg19,"[1, 2]",bigWig,840058401,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/faf1c6f2-c01d-447e-9b8d-8d7915ef9b6e/ENCFF311ZPR.bigWig,human,HepG2,U2AF1
ENCFF405IFO,hg19,"[1, 2]",bigWig,839115829,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/8c1089c8-7f61-4e65-90ff-d287ccd06a90/ENCFF405IFO.bigWig,human,K562,TAF15
ENCFF579RNC,hg19,"[1, 2]",bigWig,836546443,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/05/181dcac3-a042-47d5-a88b-e7c94ff0889b/ENCFF579RNC.bigWig,human,K562,POU5F1
ENCFF274AZI,hg19,"[1, 2]",bigWig,836225785,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/439cf9e1-b38a-4448-b0ae-3c05abdbfffe/ENCFF274AZI.bigWig,human,H1,RFX5
ENCFF974CYT,hg19,"[1, 2]",bigWig,831836922,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/5dafbf99-9752-4a4c-84c7-3a208ff80424/ENCFF974CYT.bigWig,human,K562,eGFP-GTF2E2
ENCFF746UXC,hg19,"[1, 2]",bigWig,830890607,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/1c0e4228-2313-4d08-81ba-6eb5523342a4/ENCFF746UXC.bigWig,human,K562,PML
ENCFF481MMI,hg19,"[1, 2]",bigWig,830418563,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/7ff663ae-d5e0-4aa4-a141-b91de4fe09d5/ENCFF481MMI.bigWig,human,GM12878,CEBPB
ENCFF784YSY,hg19,"[1, 3]",bigWig,829211905,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/1c5cf8df-7168-4623-a440-0234785da7a2/ENCFF784YSY.bigWig,human,GM12878,MYB
ENCFF951LTU,hg19,"[1, 2]",bigWig,828912736,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/26f9531c-f28b-448f-aa2e-b3f9aafb023a/ENCFF951LTU.bigWig,human,MCF-7,eGFP-GABPA
ENCFF861JFK,hg19,"[1, 2]",bigWig,826803782,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/686c6dbd-06f9-459c-9391-fd74292d86f7/ENCFF861JFK.bigWig,human,HepG2,ATF3
ENCFF127MEU,hg19,"[1, 2]",bigWig,826071349,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/5f5b7b89-08ec-489e-8ae2-0ab4e6bd553c/ENCFF127MEU.bigWig,human,GM12878,UBTF
ENCFF141ZYT,hg19,"[1, 2]",bigWig,824894357,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/04/1a563756-426e-41ec-84a3-5f3643b09422/ENCFF141ZYT.bigWig,human,H1,H2BK20ac
ENCFF046WHP,hg19,"[1, 2]",bigWig,823583642,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/69f5266e-976b-450e-912b-fc7b1cf33ade/ENCFF046WHP.bigWig,human,K562,RBM39
ENCFF227ZBW,hg19,"[1, 2]",bigWig,817509786,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/48468a5f-90bc-4715-89f7-41b57690ef17/ENCFF227ZBW.bigWig,human,HepG2,3xFLAG-RARA
ENCFF561XVS,hg19,"[3, 4]",bigWig,816822398,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/01/2541f731-abe1-43ea-ae8c-bfe8bb72aac4/ENCFF561XVS.bigWig,human,K562,eGFP-ZBTB40
ENCFF922NHB,hg19,"[1, 3]",bigWig,815385213,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/01/11b42fe5-c894-4926-873a-5dcb9776c096/ENCFF922NHB.bigWig,human,K562,eGFP-ZNF395
ENCFF059DNT,hg19,"[1, 2]",bigWig,815174999,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/3bdefa2d-1e25-4ad4-aa17-3390f409079f/ENCFF059DNT.bigWig,human,K562,eGFP-ZNF766
ENCFF765OJY,hg19,"[1, 2]",bigWig,807870591,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/ba277efc-736d-44fc-8393-c62206dcdb83/ENCFF765OJY.bigWig,human,K562,BHLHE40
ENCFF027MPC,hg19,"[1, 2]",bigWig,806892629,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/c8350ccb-bd6b-4188-9f77-c78210973c21/ENCFF027MPC.bigWig,human,A549,TCF12
ENCFF194BQZ,hg19,"[1, 2]",bigWig,806125612,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/340abc64-6483-4c12-9965-99eacbbffaee/ENCFF194BQZ.bigWig,human,HepG2,3xFLAG-ZNF580
ENCFF486BIW,hg19,"[1, 2]",bigWig,805978778,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/d6754eb9-dadc-4558-8e62-6618a8503ef0/ENCFF486BIW.bigWig,human,HepG2,3xFLAG-IKZF5
ENCFF368XHC,hg19,"[1, 2]",bigWig,799819344,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/4a38ed22-877f-41a6-b88d-233801c62844/ENCFF368XHC.bigWig,human,HepG2,3xFLAG-ATF1
ENCFF966DNE,hg19,"[1, 2]",bigWig,799476203,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/4a847878-56a0-41df-9c75-4aa899116222/ENCFF966DNE.bigWig,human,HepG2,3xFLAG-RCOR2
ENCFF783JQV,hg19,"[1, 2]",bigWig,798957571,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/05362d77-b9dd-4cbf-affc-5747fec0486c/ENCFF783JQV.bigWig,human,K562,SIN3A
ENCFF033CYW,hg19,"[1, 2]",bigWig,798918876,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/c0aa3821-bb7b-41ec-b74c-3a69a6ad951d/ENCFF033CYW.bigWig,human,HepG2,SNRNP70
ENCFF246LTM,hg19,"[1, 2]",bigWig,798440755,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/41d9b4a7-1c49-4f79-88be-d2f0a814344d/ENCFF246LTM.bigWig,human,HepG2,3xFLAG-ZNF644
ENCFF989OXX,hg19,"[1, 2]",bigWig,798403378,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/ffb8bc51-fb12-4f86-9173-3770c3a0208c/ENCFF989OXX.bigWig,human,K562,SNRNP70
ENCFF875OVP,hg19,"[1, 2]",bigWig,794993006,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/ef6aae86-ec2e-4cb1-a96a-9d6ad3dc0372/ENCFF875OVP.bigWig,human,H1,NRF1
ENCFF762OXK,hg19,"[1, 2]",bigWig,792589296,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/00c6db53-3218-4383-b5e0-c2c32b53a307/ENCFF762OXK.bigWig,human,HepG2,3xFLAG-ZNF652
ENCFF144DLZ,hg19,"[1, 2]",bigWig,789779581,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/79146a2b-490a-435c-aebf-4023f649fbb5/ENCFF144DLZ.bigWig,human,HepG2,3xFLAG-GABPB1
ENCFF573GDY,hg19,"[1, 2]",bigWig,789534145,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/75686585-64e1-4dc5-9b0e-9351433d4880/ENCFF573GDY.bigWig,human,HepG2,ELF1
ENCFF543ZLP,hg19,"[1, 2]",bigWig,788566505,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/c0a458c2-262c-4445-bf02-753e3becb7a6/ENCFF543ZLP.bigWig,human,HepG2,3xFLAG-NR2F1
ENCFF403NPP,hg19,"[1, 2]",bigWig,787600042,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/574f5fe4-0d84-4d17-bc5f-426f7018d922/ENCFF403NPP.bigWig,human,HepG2,3xFLAG-SP5
ENCFF336PWR,hg19,"[1, 2]",bigWig,787560639,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/16/ff7259c4-060e-4314-b666-b5ee1467ebef/ENCFF336PWR.bigWig,human,HepG2,3xFLAG-ZNF3
ENCFF733OEF,hg19,"[1, 2]",bigWig,785419838,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/e00c27d3-1924-4f02-a862-f204d6c3ab29/ENCFF733OEF.bigWig,human,K562,NEUROD1
ENCFF342MCF,hg19,"[1, 2]",bigWig,783793163,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/cf67aa72-ed22-403f-96fc-1946a0951273/ENCFF342MCF.bigWig,human,HepG2,3xFLAG-KLF6
ENCFF878SUX,hg19,"[1, 2]",bigWig,782698127,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/03/09/01809f08-a225-4e96-af41-7170e841a5aa/ENCFF878SUX.bigWig,human,K562,SRSF9
ENCFF197UJE,hg19,"[1, 2]",bigWig,782029966,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/3804fed6-fce8-44ee-a7af-26e754c2cda2/ENCFF197UJE.bigWig,human,HepG2,U2AF2
ENCFF387ROQ,hg19,"[1, 2]",bigWig,781694495,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/6bfc6c47-33b5-48da-b198-7564866d013d/ENCFF387ROQ.bigWig,human,HepG2,3xFLAG-KDM3A
ENCFF293AWG,hg19,"[1, 2]",bigWig,781053965,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/821d130c-49cc-4c15-bf04-6f74a5d024cd/ENCFF293AWG.bigWig,human,HepG2,3xFLAG-MYRF
ENCFF084VEW,hg19,"[1, 2]",bigWig,780439308,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/71071fc6-0189-4f6e-aae4-da3213367c25/ENCFF084VEW.bigWig,human,K562,U2AF1
ENCFF620IQV,hg19,"[1, 2]",bigWig,778436999,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/a19ddf92-2a29-4ec0-83d0-3b5c687f64b6/ENCFF620IQV.bigWig,human,HepG2,3xFLAG-HOMEZ
ENCFF168SMR,hg19,"[1, 2]",bigWig,777977058,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/af47b826-2144-4dcd-bd1c-6017c4854e1f/ENCFF168SMR.bigWig,human,HepG2,NRF1
ENCFF038ZLJ,hg19,"[1, 2]",bigWig,771732290,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/8faef8d3-a788-48ac-8fdd-836f84d46647/ENCFF038ZLJ.bigWig,human,HepG2,SMC3
ENCFF656QSA,hg19,"[1, 2]",bigWig,771087658,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/cc95d44e-bfb6-403f-b765-4e05995ad0a2/ENCFF656QSA.bigWig,human,HepG2,SFPQ
ENCFF186UDP,hg19,"[1, 2]",bigWig,770100824,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/6d675482-6a29-4481-8a51-2ce13dcee056/ENCFF186UDP.bigWig,human,HepG2,3xFLAG-NFIL3
ENCFF348CSN,hg19,"[1, 2]",bigWig,767659577,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/c0132956-3c2a-4751-b8a5-fc952c060410/ENCFF348CSN.bigWig,human,H1,TBP
ENCFF794IBO,hg19,"[1, 2]",bigWig,767396877,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/375eb5ef-986d-4bc8-addc-8cfcefaa266a/ENCFF794IBO.bigWig,human,HepG2,3xFLAG-NR2F6
ENCFF130UBB,hg19,"[1, 2]",bigWig,766171322,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/08/16/65e8a721-69c0-4dba-aa09-e6ad092a0566/ENCFF130UBB.bigWig,human,K562,SRSF7
ENCFF961PBU,hg19,"[1, 2]",bigWig,761851649,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/8cc542d6-66d2-4435-ae67-676de7b89c6e/ENCFF961PBU.bigWig,human,HepG2,3xFLAG-MIER3
ENCFF349SCM,hg19,"[1, 2]",bigWig,758590447,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/206ce2a4-698c-4642-895d-71a9a9279195/ENCFF349SCM.bigWig,human,HepG2,3xFLAG-KLF9
ENCFF979WBU,hg19,"[1, 2]",bigWig,751858570,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/19ced4cd-ec6a-495a-b4b3-20784d35ff49/ENCFF979WBU.bigWig,human,HepG2,3xFLAG-KDM6A
ENCFF500WWA,hg19,"[1, 2]",bigWig,751724345,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/d643d9db-bcb5-422e-9a7d-cefc600fe654/ENCFF500WWA.bigWig,human,HepG2,3xFLAG-NFKBIZ
