accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
ENCFF645MZA,hg19,"[1, 2]",bigWig,1088294358,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/11/03/b756d46b-a6c5-47ac-9ab6-98b60036a09d/ENCFF645MZA.bigWig,human,HepG2,NFE2L2
ENCFF061HZW,hg19,"[1, 2]",bigWig,2402341370,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/14/8d6f64c8-bdd6-420c-bd14-661c3ab1f6e6/ENCFF061HZW.bigWig,human,HEK293,ZNF555
ENCFF109CLV,hg19,"[1, 2]",bigWig,2060470911,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/54178d36-1380-47c5-a5f1-dab29610965c/ENCFF109CLV.bigWig,human,HEK293,ZNF26
ENCFF610ARD,hg19,"[1, 2]",bigWig,2632319226,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/17/241732c6-ae99-493f-8561-6c92e12baf64/ENCFF610ARD.bigWig,human,HEK293T,FOXK2
ENCFF201NYU,hg19,"[1, 2]",bigWig,1056300460,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/30/5b203389-3919-4a77-9122-4800ca11ccb8/ENCFF201NYU.bigWig,human,HUES48,H3K9ac
ENCFF853WGT,hg19,"[1, 2]",bigWig,764060673,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/07/8b3dc5df-2661-422d-87fa-08a36a3a686f/ENCFF853WGT.bigWig,human,SK-N-SH,CHD2
ENCFF387LXU,hg19,"[1, 2]",bigWig,4031179935,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/43a007fa-2a55-4393-ae20-35126d7323db/ENCFF387LXU.bigWig,human,PC-9,EZH2phosphoT487
ENCFF157EWS,hg19,"[2, 3]",bigWig,2246323168,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/11/03/15bf04eb-2432-430e-a09e-88eb59886ec9/ENCFF157EWS.bigWig,human,A549,SREBF2
ENCFF720YCI,hg19,"[1, 2]",bigWig,924593513,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/089b83e4-9e65-41e7-a993-0a2106e68f31/ENCFF720YCI.bigWig,human,K562,ETV6
ENCFF983SMJ,hg19,"[1, 2]",bigWig,4175700389,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/21/2a9113af-6745-4c65-963c-388399690f10/ENCFF983SMJ.bigWig,human,PC-9,H2AFZ
ENCFF463AQZ,hg19,"[1, 2]",bigWig,1260795016,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/2e6ba89b-f9b9-48f6-a182-da4be7082ebe/ENCFF463AQZ.bigWig,human,HEK293,EGR2
ENCFF709JGL,hg19,"[1, 2]",bigWig,660230961,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/ab3f043a-ee0a-4061-be7c-31da7e45d7ae/ENCFF709JGL.bigWig,human,K562,JUND
ENCFF401OBH,hg19,"[1, 2]",bigWig,634012003,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/16/e61bbe08-6f3d-46c0-927e-b8b09e285290/ENCFF401OBH.bigWig,human,HL-60,GABPA
ENCFF563ATS,hg19,"[1, 2]",bigWig,789926495,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/e0bf0639-ff58-4f55-9c1c-5c83d557ab89/ENCFF563ATS.bigWig,human,K562,TBL1XR1
ENCFF028EZM,hg19,"[2, 3]",bigWig,963978231,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/1a3d0650-8cfd-4b11-856a-7cb3bed6e8ca/ENCFF028EZM.bigWig,human,A549,MAZ
ENCFF957MTQ,hg19,"[1, 2]",bigWig,489873083,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/19/d084e0fb-82f1-48b6-8b1b-a6a1f9cf2c9f/ENCFF957MTQ.bigWig,human,GM12878,ZNF384
ENCFF171BSH,hg19,"[1, 2]",bigWig,231894046,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/10/27/9a291db4-49c5-46f6-9aeb-990da7926df3/ENCFF171BSH.bigWig,human,HepG2,H3K4me3
ENCFF902BRY,hg19,"[1, 2]",bigWig,1024731264,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/f0889828-4d7b-4fbf-8b4a-22ed7803ace3/ENCFF902BRY.bigWig,human,HepG2,ZNF614
ENCFF892VRK,hg19,"[1, 2]",bigWig,710967381,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/01/24/45c15136-44c4-42cc-b694-4a342b282f53/ENCFF892VRK.bigWig,human,HepG2,GTF2F1
ENCFF834TUJ,hg19,"[1, 2]",bigWig,2339426888,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/01/3184a9b3-4125-400f-a907-4bc391e0c97f/ENCFF834TUJ.bigWig,human,PC-9,H3K36me3
ENCFF158RDX,hg19,"[1, 2]",bigWig,663574628,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/07/c2a8e55f-4e40-4f34-adb5-53b258876c32/ENCFF158RDX.bigWig,human,DND-41,H3K9ac
ENCFF433IIE,hg19,"[1, 2]",bigWig,522710059,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/839003b9-7e57-4d27-8129-62823822ae8f/ENCFF433IIE.bigWig,human,H1,SP1
ENCFF864ZPZ,hg19,"[1, 2]",bigWig,2531884143,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/19/826946d9-8c20-499a-a102-4d715f338c86/ENCFF864ZPZ.bigWig,human,NCI-H929,H3K4me2
ENCFF017LLV,hg19,"[2, 3]",bigWig,2182228893,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/04/18/370a16b0-d0ea-4634-9237-1789a361ff52/ENCFF017LLV.bigWig,human,HEK293,ZBTB44
ENCFF554HAG,hg19,"[1, 2]",bigWig,1830894778,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/25/acae91bd-1780-41bf-9734-7cc180d7f858/ENCFF554HAG.bigWig,human,PC-3,EZH2phosphoT487
ENCFF637MNF,hg19,"[1, 2]",bigWig,2058393038,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/07/e9c352ed-4dff-451e-b038-79fb809c1b5d/ENCFF637MNF.bigWig,human,KMS-11,H3K27ac
ENCFF652BFV,hg19,"[1, 2]",bigWig,1324036547,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/06/91c95a7c-3e81-42eb-9983-d90a61780287/ENCFF652BFV.bigWig,human,HepG2,HLF
ENCFF128ERM,hg19,"[1, 2]",bigWig,2564373426,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/f40796c6-9958-43f7-8ac5-2b15a7201386/ENCFF128ERM.bigWig,human,HEK293T,ZNF384
ENCFF906ALY,hg19,"[1, 2]",bigWig,2093159039,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/6a281061-b14f-4545-8ddf-c771a6f46094/ENCFF906ALY.bigWig,human,HEK293,ZNF10
ENCFF541OOA,hg19,"[1, 2]",bigWig,1030014571,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/047db7f5-ff88-46f7-9efd-11a48ff104fa/ENCFF541OOA.bigWig,human,HepG2,ZBTB25
ENCFF783JQV,hg19,"[1, 2]",bigWig,798957571,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/05362d77-b9dd-4cbf-affc-5747fec0486c/ENCFF783JQV.bigWig,human,K562,SIN3A
ENCFF935XHX,hg19,"[3, 4]",bigWig,1997459496,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/a2f98664-0f7a-43be-8e94-99d5395222db/ENCFF935XHX.bigWig,human,K562,MITF
ENCFF650RAU,hg19,"[1, 2]",bigWig,2258834143,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/11/d6a50b57-f367-490f-ac24-321a77fccebb/ENCFF650RAU.bigWig,human,SK-N-SH,H3K9me2
ENCFF051QWN,hg19,"[1, 2]",bigWig,928639705,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/a2f4893d-9ecc-495d-9c43-87e3fb5158bb/ENCFF051QWN.bigWig,human,HepG2,ETV5
ENCFF519IDT,hg19,"[1, 2]",bigWig,1859851640,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/669cf200-71e6-4d73-b48c-8ab8db07b79a/ENCFF519IDT.bigWig,human,HEK293,ZBTB8A
ENCFF455OZX,hg19,"[1, 2]",bigWig,1986032014,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/2a800c2b-4c06-4eef-a3d0-0cc3e16ea234/ENCFF455OZX.bigWig,human,HEK293,SALL1
ENCFF129TSM,hg19,"[1, 2]",bigWig,1071931480,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/050a4343-1d0a-48bf-99a1-4247f96d0a10/ENCFF129TSM.bigWig,human,HepG2,ZNF205
ENCFF026ZRL,hg19,"[1, 2]",bigWig,2179440115,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/8c77d69b-1a52-4788-9d0d-c34fcefebf65/ENCFF026ZRL.bigWig,human,SK-N-SH,H3K4me3
ENCFF067XJH,hg19,"[1, 2]",bigWig,1930903631,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/09/e43392ea-6fe3-4991-829c-3b6a71c69d85/ENCFF067XJH.bigWig,human,HEK293,ZNF404
ENCFF500WWA,hg19,"[1, 2]",bigWig,751724345,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/d643d9db-bcb5-422e-9a7d-cefc600fe654/ENCFF500WWA.bigWig,human,HepG2,NFKBIZ
ENCFF291GOY,hg19,"[2, 3]",bigWig,2339017478,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/04/18/2dbb830c-c06f-49cd-b3f0-890ce2f9a76a/ENCFF291GOY.bigWig,human,HEK293,ZNF549
ENCFF601VCM,hg19,"[1, 2]",bigWig,1871597241,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/22b55c72-fe2f-4923-b5e0-fe8ee10600d1/ENCFF601VCM.bigWig,human,GM12878,NBN
ENCFF749FSE,hg19,"[1, 2]",bigWig,1690281724,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/12/4779632e-241c-43b4-be86-773fd9cbfca6/ENCFF749FSE.bigWig,human,SK-N-SH,H3K9ac
ENCFF638KYE,hg19,"[1, 2]",bigWig,2171017618,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/a9576450-a94c-4621-876c-eeed7bf1c535/ENCFF638KYE.bigWig,human,K562,MNT
ENCFF324AFY,hg19,"[1, 2]",bigWig,850156511,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/3f90b0c2-7b61-4047-9015-bf719e1b6f96/ENCFF324AFY.bigWig,human,IMR-90,ELK1
ENCFF567YFN,hg19,"[1, 2]",bigWig,2034249427,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/b6549076-6d14-4072-9cb8-31f06f26918c/ENCFF567YFN.bigWig,human,MCF-7,FOXK2
ENCFF351BTX,hg19,"[1, 2]",bigWig,1646728735,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/12/f1631377-221d-4f8a-bbe2-96e757efd99f/ENCFF351BTX.bigWig,human,SK-N-SH,H3K4me2
ENCFF951LTU,hg19,"[1, 2]",bigWig,828912736,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/04/23/26f9531c-f28b-448f-aa2e-b3f9aafb023a/ENCFF951LTU.bigWig,human,MCF-7,GABPA
ENCFF121FGJ,hg19,"[1, 2]",bigWig,434115282,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/16/f8315a0e-87c0-4db4-97c7-88d991cc4eec/ENCFF121FGJ.bigWig,human,PFSK-1,POLR2AphosphoS5
ENCFF174BBG,hg19,"[1, 2]",bigWig,1738469549,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/15/229fc81e-d487-471d-8ad2-92bce41fb6ae/ENCFF174BBG.bigWig,human,H1,PHF8
ENCFF197TNR,hg19,"[1, 2]",bigWig,523292152,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/7d9ab8c2-3d2d-4c82-8625-56811db2a44f/ENCFF197TNR.bigWig,human,GM12878,MAZ
ENCFF757MVK,hg19,"[1, 2]",bigWig,610172760,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/2997e2c7-281c-40aa-ac93-d0392d2cdbe1/ENCFF757MVK.bigWig,human,K562,U2AF2
ENCFF273GKF,hg19,"[1, 2]",bigWig,4165621066,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/21/c5602013-2b93-43de-9bc2-7361762e9088/ENCFF273GKF.bigWig,human,Panc1,CTCF
ENCFF498FZI,hg19,"[1, 2]",bigWig,2172016283,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/11/03/437dfb78-828b-4d06-abc3-74695ce22281/ENCFF498FZI.bigWig,human,GM12878,STAT1
ENCFF486BIW,hg19,"[1, 2]",bigWig,805978778,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/d6754eb9-dadc-4558-8e62-6618a8503ef0/ENCFF486BIW.bigWig,human,HepG2,IKZF5
ENCFF210CUK,hg19,"[1, 2]",bigWig,2282306951,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/04aae40b-da4d-4285-8f67-e968d85f1166/ENCFF210CUK.bigWig,human,HEK293,ZNF571
ENCFF709XUA,hg19,"[1, 2]",bigWig,584120699,fold change over control,archived,https://encode-public.s3.amazonaws.com/2016/11/12/b2d6688e-9b92-421c-96a3-936d800dddce/ENCFF709XUA.bigWig,human,K562,H3K9ac
ENCFF661LYL,hg19,"[1, 2]",bigWig,2051983768,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/14/f1356c99-53b8-4c2f-b7ba-eaf41dc2070e/ENCFF661LYL.bigWig,human,MM.1S,H3K9ac
ENCFF605EFM,hg19,"[1, 2]",bigWig,1995133038,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/4d47654a-860c-4784-8038-c4d9ae7ed468/ENCFF605EFM.bigWig,human,MCF-7,E4F1
ENCFF344OPV,hg19,"[1, 2]",bigWig,4124603140,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/661f2812-a5df-4932-9e2f-5db43761b1d0/ENCFF344OPV.bigWig,human,GM23338,H2AFZ
ENCFF599RHI,hg19,"[1, 2]",bigWig,987242586,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/11d0a413-679f-4104-b013-bef8ef2bffe0/ENCFF599RHI.bigWig,human,HepG2,PPARG
ENCFF747GCR,hg19,"[1, 2]",bigWig,486619363,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/2c4500d6-db8f-4ea8-bbfc-a9cb7597580c/ENCFF747GCR.bigWig,human,GM12878,SIN3A
ENCFF080CMZ,hg19,"[1, 2]",bigWig,2194953874,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/f26a6313-8899-4759-97fd-1159c96bd8ed/ENCFF080CMZ.bigWig,human,HEK293,ZIK1
ENCFF181FPS,hg19,"[1, 2]",bigWig,422382491,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/11/15f20d90-8a04-44f1-b6fa-2026ece6d65c/ENCFF181FPS.bigWig,human,HeLa-S3,SUPT20H
ENCFF458MAY,hg19,"[1, 2]",bigWig,2647721818,fold change over control,archived,https://encode-public.s3.amazonaws.com/2016/11/16/47615ed1-b829-4b7d-b056-782a66537b74/ENCFF458MAY.bigWig,human,K562,RNF2
ENCFF810GGD,hg19,"[1, 3]",bigWig,1488844095,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/01/780e1a04-1632-4291-86b8-fe98d7c7a722/ENCFF810GGD.bigWig,human,K562,SMARCC2
ENCFF483ELN,hg19,"[1, 2]",bigWig,408123562,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/19/e1f02e98-c9ae-4aa5-a2c0-ff7a803e4e6d/ENCFF483ELN.bigWig,human,GM12878,RCOR1
ENCFF700NRD,hg19,"[1, 2]",bigWig,1398777491,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/08/6f1eba9f-0dc2-4b76-9706-e89431570a30/ENCFF700NRD.bigWig,human,HCT116,EZH2
ENCFF227GAF,hg19,"[1, 2]",bigWig,925317448,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/42a10a16-6df3-4694-84b3-f1757a05a6ad/ENCFF227GAF.bigWig,human,HepG2,HNRNPH1
ENCFF042SWE,hg19,"[1, 2]",bigWig,2282470974,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/a689d59c-3d57-4d9b-a9a9-ba4942f4dbbf/ENCFF042SWE.bigWig,human,HEK293,ZNF248
ENCFF483RAI,hg19,"[1, 2]",bigWig,1874690934,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/3c14e55e-1aaf-46f3-9d13-ade72c6001ba/ENCFF483RAI.bigWig,human,HEK293,ZNF19
ENCFF559AQB,hg19,"[1, 2]",bigWig,1611835173,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/07/165829a0-0354-4726-8b14-dad2626f73ed/ENCFF559AQB.bigWig,human,KMS-11,H3K9ac
ENCFF918DGO,hg19,"[1, 2]",bigWig,2250702027,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/8a82dda9-fe3e-4634-96e2-6af222150b7a/ENCFF918DGO.bigWig,human,HEK293,ZNF148
ENCFF856KMT,hg19,"[1, 2]",bigWig,807960149,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/19/1566c3e2-57da-4141-a740-1f99119c4066/ENCFF856KMT.bigWig,human,IMR-90,H3K23ac
ENCFF708FMD,hg19,"[1, 2]",bigWig,1952957808,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/5bd884b6-a418-4720-b88c-cc83024fb57f/ENCFF708FMD.bigWig,human,MCF-7,MTA3
ENCFF859CGK,hg19,"[1, 2]",bigWig,2270356134,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/648ce709-f843-408c-b5dc-deed56e0caa6/ENCFF859CGK.bigWig,human,HEK293,SALL2
ENCFF165QYW,hg19,"[1, 3]",bigWig,2020156191,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/a46f4db6-67e1-413d-9761-a7b7643a75e0/ENCFF165QYW.bigWig,human,K562,TRIM28
ENCFF614XPW,hg19,"[1, 2]",bigWig,2384348165,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/b57c5fb7-f192-4ceb-a553-ba88fc89fc11/ENCFF614XPW.bigWig,human,HEK293,ZNF311
ENCFF023VCD,hg19,"[1, 2]",bigWig,1845601985,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/5957724a-22f4-4340-bf4c-84c62ae5abbd/ENCFF023VCD.bigWig,human,A549,PHF8
ENCFF509RVQ,hg19,"[1, 2]",bigWig,691984032,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/ce309254-8f03-4c85-9b9f-fa7564cf9631/ENCFF509RVQ.bigWig,human,HepG2,MAZ
ENCFF711IOY,hg19,"[1, 2]",bigWig,1076240608,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/06/02c7c84a-d864-4867-a890-4132782e7370/ENCFF711IOY.bigWig,human,K562,ZMYM3
ENCFF923INK,hg19,"[1, 2]",bigWig,2615192244,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/17/151c0bd2-0d04-40de-b823-e6549c6860bf/ENCFF923INK.bigWig,human,HEK293T,SUZ12
ENCFF456LAV,hg19,"[1, 2]",bigWig,1890704281,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/fe619e78-3129-4610-85b2-f1d9dff52a8e/ENCFF456LAV.bigWig,human,HEK293,ZNF524
ENCFF010SVM,hg19,"[1, 2]",bigWig,858650135,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/bb96b43f-bcda-4b5e-a7c8-8f331de0f7c1/ENCFF010SVM.bigWig,human,HepG2,AGO2
ENCFF449NZW,hg19,"[2, 3]",bigWig,2084824068,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/14/888f3826-60b4-4b79-b0e1-f9f312f9c943/ENCFF449NZW.bigWig,human,HEK293,ZNF560
ENCFF117GOI,hg19,"[1, 2]",bigWig,2005642069,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/dbdb1cff-5941-40b6-b8d9-da92ded06394/ENCFF117GOI.bigWig,human,HEK293,GLI2
ENCFF996CPV,hg19,"[1, 2]",bigWig,603648276,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/a74db926-1b3b-4a43-ba0b-f55988640792/ENCFF996CPV.bigWig,human,K562,ELK1
ENCFF163TQK,hg19,"[1, 2]",bigWig,863407489,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/07/ddddd903-4c0d-43d4-aa9d-42a7f95d0253/ENCFF163TQK.bigWig,human,K562,SAFB
ENCFF543DFA,hg19,"[1, 2]",bigWig,2091656787,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/a6e7a160-aa0a-4869-bd79-3bf2d44d8ed6/ENCFF543DFA.bigWig,human,HEK293,ZNF169
ENCFF679SVL,hg19,"[1, 2]",bigWig,2556397173,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/d473d6dd-34d3-4b27-85ab-0a6b9abaa957/ENCFF679SVL.bigWig,human,NCI-H929,H2AFZ
ENCFF029VKA,hg19,"[1, 2]",bigWig,679467662,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/19/b3ec5009-891d-4646-8756-664b87fe7e06/ENCFF029VKA.bigWig,human,K562,ZC3H11A
ENCFF319ZXR,hg19,"[1, 2]",bigWig,1174844987,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/171c8f1e-84c8-4b01-8625-c559de6f5ec6/ENCFF319ZXR.bigWig,human,MCF 10A,MYC
ENCFF742MPM,hg19,"[1, 2]",bigWig,1933823298,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/429c0a4c-7f96-439c-aaaf-a7f323a6dd92/ENCFF742MPM.bigWig,human,HEK293,ZNF34
ENCFF561XVS,hg19,"[3, 4]",bigWig,816822398,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/01/2541f731-abe1-43ea-ae8c-bfe8bb72aac4/ENCFF561XVS.bigWig,human,K562,ZBTB40
ENCFF378XOY,hg19,"[2, 3]",bigWig,2541639485,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/04/18/7a11cc02-71db-4ad1-9861-bbdac2145fd8/ENCFF378XOY.bigWig,human,HEK293,ZNF660
ENCFF972UXB,hg19,"[1, 2]",bigWig,492707781,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/4889ddc5-5cbf-4fb0-ab99-d3bcd9d3d414/ENCFF972UXB.bigWig,human,GM12878,RFX5
ENCFF731HYD,hg19,"[1, 2]",bigWig,803020186,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/cfcb4cb6-36c3-43f1-a540-49fd8ef7b62b/ENCFF731HYD.bigWig,human,HepG2,RCOR1
ENCFF989OXX,hg19,"[1, 2]",bigWig,798403378,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/ffb8bc51-fb12-4f86-9173-3770c3a0208c/ENCFF989OXX.bigWig,human,K562,SNRNP70
ENCFF032TXK,hg19,"[1, 2]",bigWig,1268680367,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/10/20/dc80d411-153d-4bd7-b877-fef4b279c344/ENCFF032TXK.bigWig,human,KMS-11,CTCF
ENCFF144UXP,hg19,"[1, 2]",bigWig,779608807,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/18/6ff1c79c-969b-4272-838c-7ae3bbe16d4e/ENCFF144UXP.bigWig,human,A549,CEBPB
ENCFF042IKR,hg19,"[1, 2]",bigWig,1482641508,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/05/bd3958a3-1405-48df-87e3-b0b34f0c8724/ENCFF042IKR.bigWig,human,HCT116,EZH2phosphoT487
ENCFF175FJO,hg19,"[1, 2]",bigWig,1299581899,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/11/6e154e68-feaa-4394-be90-2debad63addd/ENCFF175FJO.bigWig,human,GM23338,H3K4me3
ENCFF776ZKG,hg19,"[1, 2]",bigWig,2060028257,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/08/b8152158-6945-416b-bdd0-9d36827b5859/ENCFF776ZKG.bigWig,human,K562,PHB2
ENCFF535ZRL,hg19,"[1, 2]",bigWig,2231330346,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/21/3c38a1ee-320b-420f-ac99-af5be203ae61/ENCFF535ZRL.bigWig,human,C4-2B,CTCF
ENCFF929JYE,hg19,"[1, 2]",bigWig,1914741520,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/11/3327850e-b0cc-440b-bfa2-e214464f4cd2/ENCFF929JYE.bigWig,human,GM23338,H3F3A
ENCFF761YMH,hg19,"[1, 2]",bigWig,620980626,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/46485c78-e6b8-406b-9808-429598c6262c/ENCFF761YMH.bigWig,human,K562,CCAR2
